-74.003294, 40.751420,B,FALSE,G,4,2,4,3,4
-74.003294, 40.752608,B,FALSE,G,4,2,1,4,4
-74.003294, 40.753797,B,FALSE,G,2,2,1
-74.003294, 40.754985,B,FALSE,G,1,2
-74.003294, 40.756173,B,FALSE,G,1,4
-74.003294, 40.757362,B,FALSE,G,5,3,3,4,1,2
-74.003294, 40.758550,B,FALSE,G,1,1
-74.003294, 40.759738,B,FALSE,G,1,3
-74.003294, 40.760927,B,FALSE,G,4,2,1,2,4
-74.003294, 40.762115,B,FALSE,G,3,4,2,4
-74.003294, 40.763303,B,FALSE,G,5,2,2,4,1,4
-74.003294, 40.764492,B,FALSE,G,1,2
-74.003294, 40.765680,B,FALSE,G,3,1,3,1
-74.003294, 40.766868,B,FALSE,G,5,4,1,1,1,2
-74.003294, 40.768056,B,FALSE,G,3,1,4,4
-74.003294, 40.769245,B,FALSE,G,3,3,1,3
-74.003294, 40.770433,B,FALSE,G,4,3,3,2,2
-74.003294, 40.771621,B,FALSE,G,3,1,1,1
-74.003294, 40.772810,B,FALSE,G,4,4,2,3,4
-74.003294, 40.773998,B,FALSE,G,1,3
-74.003294, 40.775186,B,FALSE,G,2,1,3
-74.003294, 40.776375,B,FALSE,G,5,4,1,4,4,4
-74.003294, 40.777563,B,FALSE,G,2,4,2
-74.003294, 40.778751,B,FALSE,G,2,3,3
-74.003294, 40.779940,B,FALSE,G,5,3,4,1,1,2
-74.003294, 40.781128,B,FALSE,G,2,3,3
-74.003294, 40.782316,B,FALSE,G,1,2
-74.003294, 40.783504,B,FALSE,G,5,2,2,1,1,2
-74.003294, 40.784693,B,FALSE,G,4,3,4,4,3
-74.003294, 40.785881,B,FALSE,G,2,3,4
-74.003294, 40.787069,B,FALSE,G,5,1,4,3,3,4
-74.003294, 40.788258,B,FALSE,G,5,4,4,2,4,2
-74.003294, 40.789446,B,FALSE,G,3,4,3,1
-74.003294, 40.790634,B,FALSE,G,2,4,4
-74.003294, 40.791823,B,FALSE,G,1,4
-74.003294, 40.793011,B,FALSE,G,2,1,1
-74.003294, 40.794199,B,FALSE,G,5,4,3,1,1,3
-74.003294, 40.795387,B,FALSE,G,1,4
-74.003294, 40.796576,B,FALSE,G,4,2,2,3,1
-74.003294, 40.797764,B,FALSE,G,4,1,1,4,3
-74.003294, 40.798952,B,FALSE,G,4,3,1,4,4
-74.003294, 40.800141,B,FALSE,G,2,1,1
-74.003294, 40.801329,B,FALSE,G,3,4,2,2
-74.003294, 40.802517,B,FALSE,G,4,2,4,2,1
-74.003294, 40.803706,B,FALSE,G,4,3,2,1,4
-74.003294, 40.804894,B,FALSE,G,1,3
-74.003294, 40.806082,B,FALSE,G,5,3,3,2,2,4
-74.003294, 40.807271,B,FALSE,G,5,2,4,4,1,4
-74.003294, 40.808459,B,FALSE,G,5,4,4,2,4,3
-74.003294, 40.809647,B,FALSE,G,3,4,4,3
-74.003294, 40.810835,B,FALSE,G,4,3,4,4,2
-74.003294, 40.812024,B,FALSE,G,1,3
-74.003294, 40.813212,B,FALSE,G,5,1,4,3,4,4
-74.003294, 40.814400,B,FALSE,G,4,1,3,4,1
-74.003294, 40.815589,B,FALSE,G,1,2
-74.003294, 40.816777,B,FALSE,G,5,1,3,1,1,2
-74.003294, 40.817965,B,FALSE,G,4,3,3,3,3
-74.003294, 40.819154,B,FALSE,G,4,2,1,3,4
-74.003294, 40.820342,B,FALSE,G,4,3,2,4,2
-74.003294, 40.821530,B,FALSE,G,5,4,1,2,2,1
-74.003294, 40.822719,B,FALSE,G,4,4,3,2,3
-74.003294, 40.823907,B,FALSE,G,2,4,2
-74.003294, 40.825095,B,FALSE,G,3,1,2,2
-74.003294, 40.826283,B,FALSE,G,1,2
-74.003294, 40.827472,B,FALSE,G,2,3,3
-74.003294, 40.828660,B,FALSE,G,4,3,1,4,3
-74.003294, 40.829848,B,FALSE,G,1,2
-74.003294, 40.831037,B,FALSE,G,3,4,4,1
-74.003294, 40.832225,B,FALSE,G,5,3,2,1,2,4
-74.003294, 40.833413,B,FALSE,G,3,1,2,4
-74.003294, 40.834602,B,FALSE,G,5,1,4,3,1,1
-74.003294, 40.835790,B,FALSE,G,1,3
-74.003294, 40.836978,B,FALSE,G,2,2,2
-74.003294, 40.838166,B,FALSE,G,5,4,3,1,1,3
-74.003294, 40.839355,B,FALSE,G,3,2,3,4
-74.003294, 40.840543,B,FALSE,G,4,3,3,2,4
-74.003294, 40.841731,B,FALSE,G,5,2,2,3,2,3
-74.003294, 40.842920,B,FALSE,G,2,2,1
-74.003294, 40.844108,B,FALSE,G,5,1,2,2,1,4
-74.003294, 40.845296,B,FALSE,G,4,2,3,1,2
-74.003294, 40.846485,B,FALSE,G,1,3
-74.003294, 40.847673,B,FALSE,G,5,2,2,1,4,1
-74.003294, 40.848861,B,FALSE,G,4,1,1,2,4
-74.003294, 40.850050,B,FALSE,G,3,2,4,2
-74.003294, 40.851238,B,FALSE,G,3,2,1,1
-74.003294, 40.852426,B,FALSE,G,1,4
-74.003294, 40.853614,B,FALSE,G,4,2,2,1,3
-74.003294, 40.854803,B,FALSE,G,1,3
-74.003294, 40.855991,B,FALSE,G,2,2,4
-74.003294, 40.857179,B,FALSE,G,1,1
-74.003294, 40.858368,B,FALSE,G,1,2
-74.003294, 40.859556,B,FALSE,G,5,2,3,3,2,3
-74.003294, 40.860744,B,FALSE,G,3,1,2,3
-74.003294, 40.861933,B,FALSE,G,2,1,4
-74.003294, 40.863121,B,FALSE,G,1,3
-74.003294, 40.864309,B,FALSE,G,3,4,1,3
-74.003294, 40.865498,B,FALSE,G,2,2,2
-74.003294, 40.866686,B,FALSE,G,4,3,2,1,4
-74.003294, 40.867874,B,FALSE,G,5,1,4,1,3,4
-74.003294, 40.869062,B,FALSE,G,4,4,2,3,1
-74.003294, 40.870251,B,FALSE,G,1,4
-74.003294, 40.871439,B,FALSE,G,5,3,2,2,4,1
-74.003294, 40.872627,B,FALSE,G,3,3,3,4
-74.003294, 40.873816,B,FALSE,G,4,2,4,1,2
-73.998662, 40.700323,W,FALSE,G,4,3,2,1,1
-73.998662, 40.701511,W,FALSE,G,2,4,1
-73.998662, 40.702700,W,FALSE,G,3,1,4,3
-73.998662, 40.703888,W,FALSE,G,4,4,2,1,1
-73.998662, 40.705076,W,FALSE,G,2,2,4
-73.998662, 40.706265,W,FALSE,G,3,4,3,3
-73.998662, 40.707453,W,FALSE,G,2,1,1
-73.998662, 40.708641,W,FALSE,G,2,2,2
-73.998662, 40.709829,W,FALSE,G,4,3,3,1,4
-73.998662, 40.711018,W,FALSE,G,2,3,3
-73.998662, 40.712206,W,FALSE,G,3,4,1,2
-73.998662, 40.713394,W,FALSE,G,5,3,1,3,3,3
-73.998662, 40.714583,W,FALSE,G,1,1
-73.998662, 40.715771,B,FALSE,G,3,4,4,3
-73.998662, 40.716959,B,FALSE,G,2,2,2
-73.998662, 40.718148,B,FALSE,G,1,3
-73.998662, 40.719336,B,FALSE,G,5,4,2,4,3,3
-73.998662, 40.720524,B,FALSE,G,4,2,1,2,3
-73.998662, 40.721713,B,FALSE,G,5,4,4,1,1,1
-73.998662, 40.722901,B,FALSE,G,4,2,2,1,3
-73.998662, 40.724089,B,FALSE,G,3,4,3,3
-73.998662, 40.725277,B,FALSE,G,5,3,3,2,4,1
-73.998662, 40.726466,B,FALSE,G,5,1,4,3,3,2
-73.998662, 40.727654,B,FALSE,G,1,3
-73.998662, 40.728842,B,FALSE,G,1,4
-73.998662, 40.730031,B,FALSE,G,2,1,4
-73.998662, 40.731219,B,FALSE,G,1,1
-73.998662, 40.732407,B,FALSE,G,2,1,1
-73.998662, 40.733596,B,FALSE,G,2,3,3
-73.998662, 40.734784,B,FALSE,G,4,2,2,2,2
-73.998662, 40.735972,B,FALSE,G,2,1,2
-73.998662, 40.737160,B,FALSE,G,2,4,4
-73.998662, 40.738349,B,FALSE,G,3,2,1,3
-73.998662, 40.739537,B,FALSE,G,1,4
-73.998662, 40.740725,B,FALSE,G,5,1,2,1,3,4
-73.998662, 40.741914,B,FALSE,G,2,1,1
-73.998662, 40.743102,B,FALSE,G,5,1,2,1,3,3
-73.998662, 40.744290,B,FALSE,G,1,4
-73.998662, 40.745479,B,FALSE,G,3,3,1,1
-73.998662, 40.746667,B,FALSE,G,1,4
-73.998662, 40.747855,B,FALSE,G,1,2
-73.998662, 40.749044,B,FALSE,G,1,4
-73.998662, 40.750232,B,FALSE,G,1,3
-73.998662, 40.751420,B,FALSE,G,1,4
-73.998662, 40.752608,B,FALSE,G,5,4,2,1,2,2
-73.998662, 40.753797,B,FALSE,G,3,4,4,4
-73.998662, 40.754985,B,FALSE,G,1,4
-73.998662, 40.756173,B,FALSE,G,2,3,3
-73.998662, 40.757362,B,FALSE,G,2,3,4
-73.998662, 40.758550,B,FALSE,G,5,2,4,2,3,2
-73.998662, 40.759738,B,FALSE,G,3,4,4,1
-73.998662, 40.760927,B,FALSE,G,2,1,3
-73.998662, 40.762115,B,FALSE,G,2,3,2
-73.998662, 40.763303,B,FALSE,G,3,1,2,2
-73.998662, 40.764492,B,FALSE,G,5,4,3,4,3,3
-73.998662, 40.765680,B,FALSE,G,5,4,2,3,2,1
-73.998662, 40.766868,B,FALSE,G,3,2,4,3
-73.998662, 40.768056,B,FALSE,G,4,4,2,4,1
-73.998662, 40.769245,B,FALSE,G,1,3
-73.998662, 40.770433,B,FALSE,G,1,2
-73.998662, 40.771621,G,FALSE,G,2,1,2
-73.998662, 40.772810,G,FALSE,G,2,1,3
-73.998662, 40.773998,G,FALSE,G,5,2,4,4,2,3
-73.998662, 40.775186,G,FALSE,G,4,1,4,1,2
-73.998662, 40.776375,G,FALSE,G,4,1,2,2,1
-73.998662, 40.777563,G,FALSE,G,3,4,3,1
-73.998662, 40.778751,G,FALSE,G,5,4,2,1,4,4
-73.998662, 40.779940,G,FALSE,G,5,1,3,1,3,1
-73.998662, 40.781128,G,FALSE,G,1,3
-73.998662, 40.782316,G,FALSE,G,2,2,4
-73.998662, 40.783504,G,FALSE,G,4,3,2,4,1
-73.998662, 40.784693,G,FALSE,G,4,2,2,3,1
-73.998662, 40.785881,G,FALSE,G,2,4,1
-73.998662, 40.787069,G,FALSE,G,4,1,3,1,3
-73.998662, 40.788258,G,FALSE,G,4,2,4,2,2
-73.998662, 40.789446,G,FALSE,G,2,1,2
-73.998662, 40.790634,G,FALSE,G,5,1,1,3,2,4
-73.998662, 40.791823,G,FALSE,G,3,4,2,4
-73.998662, 40.793011,G,FALSE,G,3,1,1,3
-73.998662, 40.794199,G,FALSE,G,3,4,2,3
-73.998662, 40.795387,G,FALSE,G,3,3,4,2
-73.998662, 40.796576,G,FALSE,G,5,3,2,3,2,1
-73.998662, 40.797764,G,FALSE,G,5,2,1,2,3,1
-73.998662, 40.798952,G,FALSE,G,5,1,2,1,1,3
-73.998662, 40.800141,G,FALSE,G,1,2
-73.998662, 40.801329,G,FALSE,G,3,3,1,2
-73.998662, 40.802517,G,FALSE,G,1,4
-73.998662, 40.803706,G,FALSE,G,1,4
-73.998662, 40.804894,G,FALSE,G,3,1,2,4
-73.998662, 40.806082,G,FALSE,G,1,4
-73.998662, 40.807271,G,FALSE,G,4,4,1,2,3
-73.998662, 40.808459,B,FALSE,G,3,4,2,3
-73.998662, 40.809647,B,FALSE,G,4,3,3,3,3
-73.998662, 40.810835,B,FALSE,G,3,1,2,2
-73.998662, 40.812024,B,FALSE,G,3,3,4,3
-73.998662, 40.813212,B,FALSE,G,1,4
-73.998662, 40.814400,B,FALSE,G,2,4,3
-73.998662, 40.815589,B,FALSE,G,4,4,2,1,4
-73.998662, 40.816777,B,FALSE,G,3,1,2,4
-73.998662, 40.817965,B,FALSE,G,4,1,1,1,3
-73.998662, 40.819154,B,FALSE,G,3,2,4,2
-73.998662, 40.820342,B,FALSE,G,3,4,3,3
-73.998662, 40.821530,B,FALSE,G,4,4,3,3,2
-73.998662, 40.822719,B,FALSE,G,4,4,4,4,2
-73.998662, 40.823907,B,FALSE,G,1,2
-73.998662, 40.825095,B,FALSE,G,2,3,3
-73.998662, 40.826283,B,FALSE,G,4,1,2,2,2
-73.998662, 40.827472,B,FALSE,G,1,3
-73.998662, 40.828660,B,FALSE,G,3,1,2,2
-73.998662, 40.829848,B,FALSE,G,1,2
-73.998662, 40.831037,B,FALSE,G,2,2,2
-73.998662, 40.832225,B,FALSE,G,3,1,1,1
-73.998662, 40.833413,B,FALSE,G,1,1
-73.998662, 40.834602,B,FALSE,G,1,2
-73.998662, 40.835790,B,FALSE,G,4,2,3,2,2
-73.998662, 40.836978,B,FALSE,G,2,3,3
-73.998662, 40.838166,B,FALSE,G,1,3
-73.998662, 40.839355,B,FALSE,G,1,3
-73.998662, 40.840543,B,FALSE,G,5,4,2,3,2,3
-73.998662, 40.841731,B,FALSE,G,3,1,2,3
-73.998662, 40.842920,B,FALSE,G,5,1,3,1,2,2
-73.998662, 40.844108,B,FALSE,G,4,3,3,1,2
-73.998662, 40.845296,B,FALSE,G,3,4,1,3
-73.998662, 40.846485,B,FALSE,G,4,3,1,2,3
-73.998662, 40.847673,B,FALSE,G,4,3,1,1,1
-73.998662, 40.848861,B,FALSE,G,4,1,3,3,2
-73.998662, 40.850050,B,FALSE,G,4,2,4,2,2
-73.998662, 40.851238,B,FALSE,G,2,3,3
-73.998662, 40.852426,B,FALSE,G,4,2,4,3,2
-73.998662, 40.853614,B,FALSE,G,5,3,2,1,2,1
-73.998662, 40.854803,B,FALSE,G,1,3
-73.998662, 40.855991,B,FALSE,G,2,1,2
-73.998662, 40.857179,B,FALSE,G,1,4
-73.998662, 40.858368,B,FALSE,G,4,3,2,1,1
-73.998662, 40.859556,B,FALSE,G,1,3
-73.998662, 40.860744,B,FALSE,G,2,2,3
-73.998662, 40.861933,B,FALSE,G,5,1,4,1,1,4
-73.998662, 40.863121,B,FALSE,G,3,1,3,4
-73.998662, 40.864309,B,FALSE,G,4,3,2,2,3
-73.998662, 40.865498,B,FALSE,G,4,3,2,3,1
-73.998662, 40.866686,B,FALSE,G,2,2,2
-73.998662, 40.867874,B,FALSE,G,5,2,2,2,3,4
-73.998662, 40.869062,W,FALSE,G,4,1,4,2,4
-73.998662, 40.870251,W,FALSE,G,2,1,3
-73.998662, 40.871439,W,FALSE,G,2,3,2
-73.998662, 40.872627,W,FALSE,G,4,2,4,1,3
-73.998662, 40.873816,W,FALSE,G,3,4,2,3
-73.994030, 40.700323,W,FALSE,G,1,1
-73.994030, 40.701511,W,FALSE,G,2,2,4
-73.994030, 40.702700,W,FALSE,G,4,3,4,1,4
-73.994030, 40.703888,W,FALSE,G,3,3,1,4
-73.994030, 40.705076,W,FALSE,G,3,3,1,3
-73.994030, 40.706265,W,FALSE,G,3,4,1,2
-73.994030, 40.707453,W,FALSE,G,2,4,3
-73.994030, 40.708641,B,FALSE,G,4,1,3,1,2
-73.994030, 40.709829,B,FALSE,G,4,1,2,4,2
-73.994030, 40.711018,B,FALSE,G,4,4,3,2,3
-73.994030, 40.712206,B,FALSE,G,4,2,1,3,1
-73.994030, 40.713394,B,FALSE,G,2,4,1
-73.994030, 40.714583,B,FALSE,G,1,1
-73.994030, 40.715771,B,FALSE,G,2,1,4
-73.994030, 40.716959,B,FALSE,G,3,2,2,2
-73.994030, 40.718148,B,FALSE,G,2,4,1
-73.994030, 40.719336,B,FALSE,G,2,2,3
-73.994030, 40.720524,B,FALSE,G,4,3,2,3,1
-73.994030, 40.721713,B,FALSE,G,5,1,2,3,3,1
-73.994030, 40.722901,B,FALSE,G,5,4,2,3,1,2
-73.994030, 40.724089,B,FALSE,G,5,1,2,2,2,4
-73.994030, 40.725277,B,FALSE,G,4,3,4,4,2
-73.994030, 40.726466,B,FALSE,G,5,3,2,4,1,4
-73.994030, 40.727654,B,FALSE,G,4,4,2,1,1
-73.994030, 40.728842,B,FALSE,G,3,4,1,4
-73.994030, 40.730031,B,FALSE,G,1,4
-73.994030, 40.731219,B,FALSE,G,5,1,4,1,2,1
-73.994030, 40.732407,B,FALSE,G,3,3,4,1
-73.994030, 40.733596,B,FALSE,G,5,2,1,2,3,3
-73.994030, 40.734784,B,FALSE,G,2,1,4
-73.994030, 40.735972,B,FALSE,G,1,3
-73.994030, 40.737160,B,FALSE,G,2,2,3
-73.994030, 40.738349,B,FALSE,G,2,2,4
-73.994030, 40.739537,B,FALSE,G,5,4,3,3,3,3
-73.994030, 40.740725,B,FALSE,G,4,2,4,1,2
-73.994030, 40.741914,B,FALSE,G,5,2,4,2,3,1
-73.994030, 40.743102,B,FALSE,G,3,4,1,2
-73.994030, 40.744290,B,FALSE,G,3,4,4,1
-73.994030, 40.745479,B,FALSE,G,4,1,3,3,3
-73.994030, 40.746667,B,FALSE,G,2,2,2
-73.994030, 40.747855,B,FALSE,G,4,3,2,1,1
-73.994030, 40.749044,B,FALSE,G,3,3,4,3
-73.994030, 40.750232,B,FALSE,G,3,1,3,3
-73.994030, 40.751420,B,FALSE,G,1,1
-73.994030, 40.752608,B,FALSE,G,3,2,1,3
-73.994030, 40.753797,B,FALSE,G,3,1,4,4
-73.994030, 40.754985,B,FALSE,G,5,1,3,3,2,1
-73.994030, 40.756173,B,FALSE,G,3,3,4,1
-73.994030, 40.757362,B,FALSE,G,5,4,1,2,3,1
-73.994030, 40.758550,B,FALSE,G,5,4,2,4,4,1
-73.994030, 40.759738,B,FALSE,G,5,4,2,1,1,3
-73.994030, 40.760927,B,FALSE,G,4,2,4,4,2
-73.994030, 40.762115,B,FALSE,G,3,2,4,4
-73.994030, 40.763303,B,FALSE,G,5,4,4,4,4,1
-73.994030, 40.764492,B,FALSE,G,5,2,4,2,3,4
-73.994030, 40.765680,B,FALSE,G,5,2,2,2,3,1
-73.994030, 40.766868,B,FALSE,G,1,3
-73.994030, 40.768056,B,FALSE,G,5,3,1,2,2,2
-73.994030, 40.769245,B,FALSE,G,4,1,4,3,3
-73.994030, 40.770433,B,FALSE,G,4,1,4,1,3
-73.994030, 40.771621,G,FALSE,G,4,3,4,3,1
-73.994030, 40.772810,G,FALSE,G,3,3,3,3
-73.994030, 40.773998,G,FALSE,G,3,3,2,4
-73.994030, 40.775186,G,FALSE,G,5,2,4,4,4,2
-73.994030, 40.776375,G,FALSE,G,1,3
-73.994030, 40.777563,G,FALSE,G,4,3,2,1,2
-73.994030, 40.778751,G,FALSE,G,3,2,2,4
-73.994030, 40.779940,G,FALSE,G,4,1,3,4,3
-73.994030, 40.781128,G,FALSE,G,3,1,4,2
-73.994030, 40.782316,G,FALSE,G,3,1,2,3
-73.994030, 40.783504,G,FALSE,G,4,2,1,3,3
-73.994030, 40.784693,G,FALSE,G,3,4,1,1
-73.994030, 40.785881,G,FALSE,G,5,1,4,1,2,2
-73.994030, 40.787069,G,FALSE,G,4,2,3,3,3
-73.994030, 40.788258,G,FALSE,G,5,1,4,4,3,3
-73.994030, 40.789446,G,FALSE,G,4,2,1,3,4
-73.994030, 40.790634,G,FALSE,G,4,3,1,1,3
-73.994030, 40.791823,G,FALSE,G,5,1,1,2,3,2
-73.994030, 40.793011,G,FALSE,G,3,2,3,2
-73.994030, 40.794199,G,FALSE,G,5,3,3,1,2,2
-73.994030, 40.795387,G,FALSE,G,2,4,2
-73.994030, 40.796576,G,FALSE,G,1,4
-73.994030, 40.797764,G,FALSE,G,4,2,4,1,3
-73.994030, 40.798952,G,FALSE,G,3,1,4,3
-73.994030, 40.800141,G,FALSE,G,4,3,1,2,3
-73.994030, 40.801329,G,FALSE,G,5,4,4,2,3,2
-73.994030, 40.802517,G,FALSE,G,3,3,2,3
-73.994030, 40.803706,G,FALSE,G,1,2
-73.994030, 40.804894,G,FALSE,G,1,4
-73.994030, 40.806082,G,FALSE,G,2,1,1
-73.994030, 40.807271,G,FALSE,G,1,3
-73.994030, 40.808459,B,FALSE,G,1,3
-73.994030, 40.809647,B,FALSE,G,3,2,2,3
-73.994030, 40.810835,B,FALSE,G,2,1,2
-73.994030, 40.812024,B,FALSE,G,3,2,2,1
-73.994030, 40.813212,B,FALSE,G,5,4,1,2,1,1
-73.994030, 40.814400,B,FALSE,G,2,2,2
-73.994030, 40.815589,B,FALSE,G,4,2,2,2,1
-73.994030, 40.816777,B,FALSE,G,5,4,1,4,4,3
-73.994030, 40.817965,B,FALSE,G,3,4,4,4
-73.994030, 40.819154,B,FALSE,G,4,2,1,1,3
-73.994030, 40.820342,B,FALSE,G,2,2,1
-73.994030, 40.821530,B,FALSE,G,4,1,4,1,4
-73.994030, 40.822719,B,FALSE,G,5,3,1,3,3,2
-73.994030, 40.823907,B,FALSE,G,4,3,2,1,1
-73.994030, 40.825095,B,FALSE,G,1,3
-73.994030, 40.826283,B,FALSE,G,2,2,1
-73.994030, 40.827472,B,FALSE,G,1,1
-73.994030, 40.828660,B,FALSE,G,3,4,2,3
-73.994030, 40.829848,B,FALSE,G,2,1,2
-73.994030, 40.831037,B,FALSE,G,1,3
-73.994030, 40.832225,B,FALSE,G,3,2,1,4
-73.994030, 40.833413,B,FALSE,G,3,4,1,1
-73.994030, 40.834602,B,FALSE,G,1,4
-73.994030, 40.835790,B,FALSE,G,5,3,3,2,4,4
-73.994030, 40.836978,B,FALSE,G,5,1,4,3,4,4
-73.994030, 40.838166,B,FALSE,G,1,1
-73.994030, 40.839355,W,FALSE,G,4,1,1,2,4
-73.994030, 40.840543,W,FALSE,G,2,1,4
-73.994030, 40.841731,W,FALSE,G,5,4,3,1,4,2
-73.994030, 40.842920,W,FALSE,G,2,1,3
-73.994030, 40.844108,W,FALSE,G,2,2,3
-73.994030, 40.845296,W,FALSE,G,3,3,4,2
-73.994030, 40.846485,W,FALSE,G,5,2,1,2,4,2
-73.994030, 40.847673,W,FALSE,G,1,4
-73.994030, 40.848861,W,FALSE,G,1,1
-73.994030, 40.850050,W,FALSE,G,4,1,2,4,1
-73.994030, 40.851238,W,FALSE,G,4,1,3,4,2
-73.994030, 40.852426,W,FALSE,G,3,2,1,1
-73.994030, 40.853614,W,FALSE,G,4,3,3,3,3
-73.994030, 40.854803,W,FALSE,G,5,3,3,2,1,1
-73.994030, 40.855991,W,FALSE,G,2,4,2
-73.994030, 40.857179,W,FALSE,G,1,1
-73.994030, 40.858368,W,FALSE,G,4,1,2,4,3
-73.994030, 40.859556,W,FALSE,G,5,1,2,2,1,3
-73.994030, 40.860744,W,FALSE,G,4,1,4,2,2
-73.994030, 40.861933,W,FALSE,G,2,1,2
-73.994030, 40.863121,W,FALSE,G,3,1,4,3
-73.994030, 40.864309,W,FALSE,G,2,1,4
-73.994030, 40.865498,W,FALSE,G,4,4,2,4,3
-73.994030, 40.866686,W,FALSE,G,5,4,2,3,1,1
-73.994030, 40.867874,W,FALSE,G,4,4,3,1,1
-73.994030, 40.869062,W,FALSE,G,5,3,2,4,1,4
-73.994030, 40.870251,W,FALSE,G,5,3,3,1,4,1
-73.994030, 40.871439,W,FALSE,G,4,2,2,1,2
-73.994030, 40.872627,W,FALSE,G,5,1,1,4,3,2
-73.994030, 40.873816,W,FALSE,G,5,1,2,3,2,3
-73.989398, 40.700323,W,FALSE,A,2,Pandora,Tatooine
-73.989398, 40.701511,W,FALSE,A,2,Pandora,Pandora
-73.989398, 40.702700,B,FALSE,A,3,Pandora,Skaro,Pandora
-73.989398, 40.703888,B,FALSE,A,2,Tatooine,Baltian
-73.989398, 40.705076,B,FALSE,A,3,Skaro,Abydos,Baltian
-73.989398, 40.706265,B,FALSE,A,1,Mars
-73.989398, 40.707453,B,FALSE,A,3,Pandora,Abydos,Mars
-73.989398, 40.708641,B,FALSE,A,1,Vuclan
-73.989398, 40.709829,B,FALSE,A,2,Miranda,Minbar
-73.989398, 40.711018,B,FALSE,A,3,Pandora,Skaro,Abydos
-73.989398, 40.712206,B,FALSE,A,3,Abydos,Skaro,Pandora
-73.989398, 40.713394,B,FALSE,A,2,Pandora,Pandora
-73.989398, 40.714583,B,FALSE,A,2,Abydos,Pandora
-73.989398, 40.715771,B,FALSE,A,2,Mars,Miranda
-73.989398, 40.716959,B,FALSE,A,3,Tatooine,Miranda,Abydos
-73.989398, 40.718148,B,FALSE,A,3,Pandora,Tatooine,Minbar
-73.989398, 40.719336,B,FALSE,A,1,Pandora
-73.989398, 40.720524,B,FALSE,A,1,Tatooine
-73.989398, 40.721713,B,FALSE,A,3,Vuclan,Baltian,Tatooine
-73.989398, 40.722901,B,FALSE,A,2,Skaro,Minbar
-73.989398, 40.724089,B,FALSE,A,1,Abydos
-73.989398, 40.725277,B,FALSE,A,3,Tatooine,Abydos,Miranda
-73.989398, 40.726466,B,FALSE,A,3,Abydos,Tatooine,Mars
-73.989398, 40.727654,B,FALSE,A,2,Vuclan,Baltian
-73.989398, 40.728842,B,FALSE,A,3,Minbar,Minbar,Miranda
-73.989398, 40.730031,B,FALSE,A,1,Vuclan
-73.989398, 40.731219,B,FALSE,A,3,Baltian,Miranda,Minbar
-73.989398, 40.732407,B,FALSE,A,1,Skaro
-73.989398, 40.733596,B,FALSE,A,3,Mars,Abydos,Baltian
-73.989398, 40.734784,B,FALSE,A,1,Minbar
-73.989398, 40.735972,B,FALSE,A,3,Abydos,Mars,Miranda
-73.989398, 40.737160,B,FALSE,A,1,Baltian
-73.989398, 40.738349,B,FALSE,A,1,Vuclan
-73.989398, 40.739537,B,FALSE,A,2,Baltian,Vuclan
-73.989398, 40.740725,B,FALSE,A,2,Mars,Miranda
-73.989398, 40.741914,B,FALSE,A,3,Baltian,Pandora,Miranda
-73.989398, 40.743102,B,FALSE,A,3,Abydos,Miranda,Pandora
-73.989398, 40.744290,B,FALSE,A,2,Skaro,Skaro
-73.989398, 40.745479,B,FALSE,A,2,Miranda,Vuclan
-73.989398, 40.746667,B,FALSE,A,2,Miranda,Skaro
-73.989398, 40.747855,B,FALSE,A,3,Mars,Pandora,Mars
-73.989398, 40.749044,B,FALSE,A,2,Tatooine,Miranda
-73.989398, 40.750232,B,FALSE,A,1,Tatooine
-73.989398, 40.751420,B,FALSE,A,3,Baltian,Pandora,Miranda
-73.989398, 40.752608,B,FALSE,A,1,Pandora
-73.989398, 40.753797,B,FALSE,A,1,Mars
-73.989398, 40.754985,B,FALSE,A,1,Tatooine
-73.989398, 40.756173,B,FALSE,A,1,Skaro
-73.989398, 40.757362,B,FALSE,A,2,Tatooine,Skaro
-73.989398, 40.758550,B,FALSE,A,3,Miranda,Baltian,Baltian
-73.989398, 40.759738,B,FALSE,A,3,Miranda,Skaro,Skaro
-73.989398, 40.760927,B,FALSE,A,3,Minbar,Abydos,Minbar
-73.989398, 40.762115,B,FALSE,A,3,Skaro,Pandora,Abydos
-73.989398, 40.763303,B,FALSE,A,1,Miranda
-73.989398, 40.764492,B,FALSE,A,1,Minbar
-73.989398, 40.765680,B,FALSE,A,1,Mars
-73.989398, 40.766868,B,FALSE,A,2,Mars,Vuclan
-73.989398, 40.768056,B,FALSE,A,1,Tatooine
-73.989398, 40.769245,B,FALSE,A,1,Tatooine
-73.989398, 40.770433,B,FALSE,A,3,Vuclan,Tatooine,Skaro
-73.989398, 40.771621,G,FALSE,A,3,Skaro,Pandora,Tatooine
-73.989398, 40.772810,G,FALSE,A,2,Tatooine,Baltian
-73.989398, 40.773998,G,FALSE,A,3,Skaro,Vuclan,Tatooine
-73.989398, 40.775186,G,FALSE,A,2,Baltian,Abydos
-73.989398, 40.776375,G,FALSE,A,1,Pandora
-73.989398, 40.777563,G,FALSE,A,2,Minbar,Minbar
-73.989398, 40.778751,G,FALSE,A,1,Mars
-73.989398, 40.779940,G,FALSE,A,2,Minbar,Abydos
-73.989398, 40.781128,G,FALSE,A,1,Baltian
-73.989398, 40.782316,G,FALSE,A,1,Mars
-73.989398, 40.783504,G,FALSE,A,3,Vuclan,Miranda,Miranda
